"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US55051","Iron County, Wisconsin","5255","5149","5033","13","56","11","0","36","106","103","3","54","2","4","40","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55053","Jackson County, Wisconsin","16416","15912","14349","398","902","75","0","188","504","488","27","212","23","5","202","3","0","0","3","1","0","4","3","5","0","16","8","0","0","2","1","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55055","Jefferson County, Wisconsin","66349","63366","59999","618","266","531","22","1930","2983","2887","158","603","161","19","1889","5","7","1","19","1","0","12","4","4","4","92","23","3","2","9","0","3","33","13","2","0","1","0","3","0","0","0","0","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55057","Juneau County, Wisconsin","21387","20721","19621","511","293","116","1","179","666","642","36","260","37","8","294","0","1","0","4","0","0","2","0","0","0","24","14","5","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55059","Kenosha County, Wisconsin","131452","121753","104148","8450","574","2306","69","6206","9699","9304","877","1709","558","45","5695","89","36","0","136","3","0","105","19","22","10","359","126","22","10","50","17","0","103","8","10","1","1","0","9","0","0","0","0","0","2","0","31","13","0","11","0","4","0","3","0","0","0","0","0","0","0","0","5","0","3","0","0","0","2","0","0"
"0500000US55061","Kewaunee County, Wisconsin","16113","15729","15239","46","73","48","2","321","384","370","21","143","23","2","176","0","0","0","0","0","0","0","3","2","0","14","0","0","1","2","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55063","La Crosse County, Wisconsin","96611","93574","87198","1406","387","3760","20","803","3037","2916","479","783","290","36","1167","67","18","0","55","9","0","1","10","1","0","107","40","10","0","13","8","0","18","5","3","10","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","8","7","0","0","1","0","0","0","0"
"0500000US55065","Lafayette County, Wisconsin","12491","12090","11604","21","36","35","4","390","401","384","16","98","8","1","240","10","4","0","0","0","0","2","3","2","0","17","0","5","0","0","3","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55067","Langlade County, Wisconsin","15647","15183","14782","50","179","56","4","112","464","459","28","208","22","0","183","0","5","0","0","0","0","1","4","0","8","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55069","Lincoln County, Wisconsin","23017","22454","22089","51","91","95","2","126","563","553","51","178","43","4","256","11","0","0","0","0","0","8","2","0","0","8","0","0","0","0","3","0","1","0","2","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55071","Manitowoc County, Wisconsin","64596","62267","58765","689","338","1462","10","1003","2329","2260","136","699","143","13","1208","11","9","0","10","3","8","12","8","0","0","66","36","9","0","0","2","0","12","0","5","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55073","Marathon County, Wisconsin","106877","103586","95750","810","478","5281","35","1232","3291","3150","277","1047","274","28","1414","23","6","0","24","5","0","2","30","18","2","137","36","0","2","16","12","0","44","10","13","0","1","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"0500000US55075","Marinette County, Wisconsin","33918","32834","31983","133","203","152","7","356","1084","1061","60","459","62","2","451","9","0","0","3","7","0","1","0","0","7","15","5","3","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"0500000US55077","Marquette County, Wisconsin","12550","12186","11933","32","61","42","4","114","364","327","20","135","22","5","138","0","0","0","0","0","0","0","6","1","0","23","0","6","0","0","4","0","4","1","5","0","0","0","0","0","0","0","0","0","3","0","14","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55078","Menominee County, Wisconsin","2893","2819","479","2","2335","2","1","0","74","63","0","41","1","1","9","10","1","0","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"0500000US55079","Milwaukee County, Wisconsin","720446","666068","411689","171562","5573","32814","296","44134","54378","51402","6529","5306","3200","175","31935","1399","286","58","1540","71","9","500","173","130","91","2617","982","134","6","387","70","2","697","117","69","13","23","0","101","1","13","2","0","0","0","0","343","49","0","247","4","5","0","1","24","6","1","1","4","0","1","0","16","7","9","0","0","0","0","0","0"
"0500000US55081","Monroe County, Wisconsin","34674","33362","31573","463","407","283","44","592","1312","1231","72","350","106","2","656","15","4","0","7","0","1","4","14","0","0","71","18","3","0","0","7","0","19","14","5","3","0","0","2","0","0","0","0","0","0","0","9","5","0","0","0","0","1","1","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"0500000US55083","Oconto County, Wisconsin","31009","30103","29356","68","373","92","2","212","906","878","25","380","42","0","420","7","0","0","1","0","0","0","2","0","1","28","8","1","0","2","0","0","9","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55085","Oneida County, Wisconsin","31461","30648","29823","152","338","166","5","164","813","782","44","336","59","0","331","2","0","0","4","0","0","0","6","0","0","31","5","3","0","1","0","2","12","0","2","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55087","Outagamie County, Wisconsin","146186","140609","129254","2060","2258","4404","77","2556","5577","5385","413","1799","461","41","2509","47","7","7","47","3","2","17","11","15","6","159","66","2","1","4","15","2","47","11","8","0","0","0","2","0","0","1","0","0","0","0","33","6","0","21","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55089","Ozaukee County, Wisconsin","71843","69519","65800","1112","181","1695","5","726","2324","2222","206","506","277","27","1161","8","2","1","20","2","0","0","6","6","0","98","29","10","6","11","2","1","13","11","14","0","0","0","1","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55091","Pepin County, Wisconsin","5705","5524","5408","21","26","19","0","50","181","169","4","71","16","1","68","0","0","0","1","0","0","8","0","0","0","10","0","0","1","3","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"0500000US55093","Pierce County, Wisconsin","33381","32235","31122","315","186","249","10","353","1146","1030","97","314","74","13","497","10","0","0","9","6","0","4","1","0","5","84","41","6","0","8","11","0","7","9","0","2","0","0","0","0","0","0","0","0","0","0","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0"
"0500000US55095","Polk County, Wisconsin","35567","34486","33704","107","282","152","7","234","1081","1036","60","421","39","5","480","16","0","0","6","0","0","6","1","0","2","43","10","0","0","1","0","3","19","8","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55097","Portage County, Wisconsin","56525","54762","51470","693","252","1642","16","689","1763","1663","132","449","164","25","841","17","5","0","16","1","0","11","2","0","0","74","30","0","0","2","0","0","23","18","0","0","0","0","1","0","0","0","0","0","0","0","17","5","0","7","0","0","0","0","5","0","0","0","0","0","0","0","9","1","8","0","0","0","0","0","0"
"0500000US55099","Price County, Wisconsin","11566","11248","11001","19","63","59","64","42","318","294","6","120","22","9","132","0","0","0","0","1","0","2","2","0","0","22","0","0","1","5","1","0","13","0","0","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55101","Racine County, Wisconsin","153051","142695","116319","16366","853","1837","52","7268","10356","9938","1295","1537","433","35","6150","131","29","7","165","8","6","89","18","9","26","395","112","9","5","50","18","7","139","24","13","0","9","0","7","0","0","0","0","2","0","0","22","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"0500000US55103","Richland County, Wisconsin","13369","12943","12646","46","40","71","0","140","426","404","17","125","19","10","229","0","0","3","0","0","0","0","0","1","0","21","12","0","0","0","0","0","5","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55105","Rock County, Wisconsin","126282","119766","106718","5741","648","1634","60","4965","6516","6292","848","1509","344","36","3275","78","10","3","87","5","1","62","14","14","6","207","76","6","3","15","11","0","83","9","0","0","0","0","0","0","2","0","0","2","0","0","17","5","0","2","0","0","0","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55107","Rusk County, Wisconsin","11302","10916","10725","34","53","39","0","65","386","377","0","143","14","0","201","1","11","0","0","0","0","0","0","6","1","9","2","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55109","St. Croix County, Wisconsin","70347","67849","65630","457","246","744","25","747","2498","2435","221","758","225","21","1176","10","0","5","4","0","0","3","5","7","0","57","31","0","0","0","2","4","13","7","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55111","Sauk County, Wisconsin","51197","49217","46468","448","571","300","15","1415","1980","1903","134","455","92","9","1166","4","0","0","6","8","2","14","5","8","0","73","18","1","4","8","0","2","21","10","0","3","0","2","2","2","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55113","Sawyer County, Wisconsin","14724","14134","11926","72","2001","49","0","86","590","571","11","359","15","0","149","19","0","0","0","2","3","5","4","4","0","16","1","1","3","4","0","0","0","1","0","0","4","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"0500000US55115","Shawano County, Wisconsin","32157","31020","28066","84","2398","122","6","344","1137","1099","56","665","28","3","304","17","10","2","1","2","0","10","1","0","0","32","14","1","0","4","8","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55117","Sheboygan County, Wisconsin","92434","88815","79792","1808","417","4394","13","2391","3619","3475","267","775","228","20","2050","11","6","0","27","8","1","33","45","3","1","122","44","4","0","7","7","0","39","10","7","0","0","0","1","0","3","0","0","0","0","0","15","4","3","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","6"
"0500000US55119","Taylor County, Wisconsin","15126","14791","14479","41","29","55","3","184","335","320","12","133","12","5","158","0","0","0","0","0","0","0","0","0","0","9","0","0","0","4","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55121","Trempealeau County, Wisconsin","23150","22376","20634","63","220","70","0","1389","774","749","24","141","33","2","503","0","3","0","14","0","0","22","0","4","3","23","3","0","0","5","0","0","6","3","1","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US55123","Vernon County, Wisconsin","22734","22181","21799","93","45","75","3","166","553","522","27","173","29","3","276","0","6","0","0","0","0","6","0","2","0","31","1","0","0","9","6","0","4","5","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55125","Vilas County, Wisconsin","19453","18869","17238","49","1430","48","0","104","584","548","18","259","29","3","203","14","0","0","6","1","2","1","9","0","3","35","0","5","4","0","7","0","15","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55127","Walworth County, Wisconsin","84970","80040","74382","905","358","845","15","3535","4930","4772","214","825","236","12","3367","14","0","0","34","0","0","51","9","5","5","144","29","0","0","18","3","0","61","12","17","0","4","0","0","0","0","0","0","0","0","0","14","2","7","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55129","Washburn County, Wisconsin","13612","13115","12816","23","142","56","9","69","497","482","8","232","19","5","205","3","0","0","5","0","0","0","5","0","0","15","0","0","1","3","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55131","Washington County, Wisconsin","107030","103687","99800","1139","270","1405","24","1049","3343","3222","284","915","285","35","1635","9","0","0","20","0","0","6","23","9","1","107","15","0","1","9","10","5","39","10","9","1","0","0","0","3","5","0","0","0","0","0","13","3","0","4","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"0500000US55133","Waukesha County, Wisconsin","318193","304810","283753","4661","929","11121","97","4249","13383","12984","937","2493","1263","92","7896","60","31","0","71","0","2","69","35","31","4","380","96","13","8","50","8","6","136","29","21","7","0","0","2","2","2","0","0","0","0","0","19","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US55135","Waupaca County, Wisconsin","41368","40180","38997","166","224","209","4","580","1188","1158","66","423","48","6","592","0","0","0","4","0","0","11","8","0","0","26","0","1","0","3","0","0","11","0","7","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2","2"
"0500000US55137","Waushara County, Wisconsin","20060","19326","18248","373","126","87","10","482","734","708","27","218","32","0","414","0","2","0","5","0","5","0","0","5","0","18","3","0","0","5","0","0","7","0","2","1","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","4","1","0","0","0","0","3","0","0"
"0500000US55139","Winnebago County, Wisconsin","136202","131275","120533","3661","879","3954","42","2206","4927","4726","452","1491","399","63","2167","8","13","0","53","12","0","37","18","12","1","184","69","7","8","13","18","0","51","10","3","0","1","0","3","1","0","0","0","0","0","0","13","7","0","1","3","2","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0"
"0500000US55141","Wood County, Wisconsin","58544","56961","54534","381","427","972","25","622","1583","1519","150","516","93","17","699","17","0","0","13","3","1","4","3","3","0","57","18","0","0","2","7","2","11","6","1","0","4","0","0","3","0","1","0","2","0","0","7","4","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56001","Albany County, Wyoming","30852","28666","26136","348","292","892","29","969","2186","2084","121","512","277","15","1119","0","5","1","7","2","2","14","6","3","0","96","4","14","4","9","8","0","40","5","10","0","0","0","0","0","0","0","0","2","0","0","5","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US56003","Big Horn County, Wyoming","8627","8189","7797","10","109","39","9","225","438","418","6","134","23","0","242","1","0","0","1","0","0","7","3","1","0","20","5","1","5","0","0","1","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56005","Campbell County, Wyoming","33847","32052","29915","164","416","252","18","1287","1795","1736","71","658","75","8","889","10","0","0","5","1","0","13","0","4","2","45","7","6","0","2","1","1","22","6","0","0","0","0","0","0","0","0","0","0","0","0","13","0","4","5","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0500000US56007","Carbon County, Wyoming","11221","10376","9398","113","164","79","9","613","845","821","25","181","15","2","577","0","0","0","4","5","0","4","8","0","0","23","1","0","0","6","6","0","6","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56009","Converse County, Wyoming","10331","9810","9403","22","68","55","3","259","521","505","21","152","22","0","291","0","0","0","1","0","0","14","3","1","0","8","1","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56011","Crook County, Wyoming","5432","5229","5147","0","32","11","2","37","203","183","10","80","1","4","77","0","0","0","1","1","0","3","0","6","0","20","6","0","0","0","3","5","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56013","Fremont County, Wyoming","29597","27916","21918","152","5134","178","3","531","1681","1572","36","787","56","19","599","14","2","3","13","4","4","24","7","1","3","88","8","3","2","0","12","0","30","7","7","0","3","0","3","0","3","3","2","5","0","0","15","3","0","2","4","0","0","3","2","0","1","0","0","0","0","0","6","2","2","0","0","0","2","0","0"
"0500000US56015","Goshen County, Wyoming","10005","9541","8984","72","82","38","0","365","464","452","12","114","15","0","306","0","0","0","1","0","0","4","0","0","0","11","3","1","0","0","0","0","2","1","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56017","Hot Springs County, Wyoming","3653","3454","3365","6","40","18","0","25","199","178","18","74","11","1","65","0","0","1","0","1","2","2","0","1","2","15","6","3","0","0","0","0","1","0","2","0","0","0","2","0","0","0","1","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56019","Johnson County, Wyoming","6680","6379","6210","15","54","15","6","79","301","274","10","103","19","2","137","0","0","0","1","0","0","2","0","0","0","26","2","0","2","2","6","0","11","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56021","Laramie County, Wyoming","77134","70557","63422","1855","832","1059","127","3262","6577","6245","386","1501","462","59","3578","41","22","6","70","5","8","57","38","12","0","319","71","11","0","17","20","12","138","24","16","0","3","0","5","0","1","0","0","0","0","1","13","3","1","0","0","0","0","1","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56023","Lincoln County, Wyoming","14460","13882","13371","21","81","74","17","318","578","562","20","165","34","12","316","0","0","0","1","2","0","2","4","6","0","13","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56025","Natrona County, Wyoming","60437","56780","53427","576","739","514","56","1468","3657","3499","245","1240","187","30","1729","12","3","1","13","9","2","16","9","3","0","140","44","2","0","8","6","4","49","12","5","8","0","1","0","0","0","0","0","1","0","0","18","10","0","1","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56027","Niobrara County, Wyoming","2033","1967","1907","5","30","7","5","13","66","59","4","16","3","0","35","0","0","0","0","0","0","1","0","0","0","7","1","0","0","2","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56029","Park County, Wyoming","23541","22387","21599","48","131","173","9","427","1154","1109","35","385","56","19","596","1","1","3","4","1","0","6","0","2","0","41","7","0","0","2","2","0","26","2","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56031","Platte County, Wyoming","6889","6559","6300","1","63","34","9","152","330","318","12","111","6","3","178","7","0","0","1","0","0","0","0","0","0","10","2","0","0","0","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56033","Sheridan County, Wyoming","24303","23132","22247","85","271","151","19","359","1171","1127","57","417","82","10","536","5","0","0","3","1","0","11","3","2","0","39","10","5","0","1","0","0","9","5","5","3","0","0","1","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56035","Sublette County, Wyoming","6609","6272","5984","16","32","34","11","195","337","332","14","101","11","5","191","1","0","0","0","0","0","5","0","4","0","5","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56037","Sweetwater County, Wyoming","31070","28452","25828","271","301","254","46","1752","2618","2529","101","583","99","29","1654","1","3","3","0","9","0","30","11","6","0","85","7","6","3","9","5","0","47","6","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56039","Teton County, Wyoming","18755","17369","15951","50","140","257","5","966","1386","1344","22","133","96","3","1059","0","8","0","1","1","0","14","3","4","0","42","9","0","0","0","0","0","17","13","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56041","Uinta County, Wyoming","14627","13935","13070","36","144","80","21","584","692","667","35","231","37","15","324","4","0","0","8","0","1","11","0","1","0","24","3","0","0","0","0","4","11","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US56043","Washakie County, Wyoming","5846","5466","5117","5","56","32","3","253","380","361","11","73","19","3","245","4","0","0","0","0","0","4","2","0","0","18","0","2","0","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US56045","Weston County, Wyoming","5388","5188","4945","24","80","25","4","110","200","189","11","90","11","1","59","0","0","0","0","0","0","17","0","0","0","5","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72001","Adjuntas Municipio, Puerto Rico","14806","6732","3401","492","58","4","0","2777","8074","7801","120","11","0","0","6929","15","0","0","372","0","0","349","0","1","4","168","23","2","0","96","0","0","14","0","2","0","0","0","27","0","4","0","0","0","0","0","104","0","6","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US72003","Aguada Municipio, Puerto Rico","31972","16641","7424","1354","135","20","6","7702","15331","14399","228","31","6","0","13054","21","2","0","943","0","0","84","0","11","19","486","148","3","0","248","0","0","14","0","2","1","0","0","69","0","1","0","0","0","0","0","446","0","0","438","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72005","Aguadilla Municipio, Puerto Rico","45643","23810","9930","2007","211","53","7","11602","21833","20218","331","42","18","2","17743","33","0","0","1873","1","6","125","0","8","36","920","189","2","0","466","0","0","69","0","1","5","0","0","183","0","5","0","0","0","0","0","683","0","0","678","0","0","0","0","0","3","0","0","0","0","2","0","12","0","9","3","0","0","0","0","0"
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","20105","10484","3003","1483","97","9","2","5890","9621","8848","203","12","8","3","6692","23","4","0","1802","4","0","78","0","16","3","537","95","0","0","309","0","0","58","2","0","6","0","0","56","0","10","1","0","0","0","0","235","2","1","231","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US72009","Aibonito Municipio, Puerto Rico","20238","10638","4106","1112","241","14","7","5158","9600","9008","131","13","4","0","8124","16","3","1","648","0","1","49","0","0","18","365","51","0","0","243","0","0","12","0","3","7","0","0","43","0","6","0","0","0","0","0","226","0","0","225","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US72011","Añasco Municipio, Puerto Rico","21458","10424","4045","1251","59","7","8","5054","11034","10286","206","21","1","0","9004","8","0","0","893","1","0","140","0","10","2","459","169","1","0","245","0","0","14","0","0","0","0","0","27","0","3","0","0","0","0","0","289","2","0","277","0","4","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US72013","Arecibo Municipio, Puerto Rico","73279","34561","14523","3486","309","60","5","16178","38718","36863","504","49","14","0","32413","37","9","1","3519","1","0","228","0","35","53","1326","159","4","0","862","3","0","74","0","7","14","0","0","191","0","10","1","0","0","1","0","526","0","0","522","2","0","0","0","0","0","2","0","0","0","0","0","3","0","0","3","0","0","0","0","0"
"0500000US72015","Arroyo Municipio, Puerto Rico","12968","8189","1519","1676","50","15","0","4929","4779","4544","80","6","3","0","2949","31","9","0","1421","0","0","35","0","3","7","175","27","7","0","94","0","0","3","0","8","1","0","0","24","0","11","0","0","0","0","0","58","0","0","55","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1"
"0500000US72017","Barceloneta Municipio, Puerto Rico","18413","8003","3007","784","89","12","5","4106","10410","9882","108","11","4","1","8426","12","6","0","1243","1","0","67","0","0","3","393","41","0","0","267","0","1","10","0","4","2","0","0","67","0","0","0","0","0","1","0","135","1","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
